id,url,name,age,role,compensation,source_excerpt,created_at,gender
500,https://www.sec.gov/Archives/edgar/data/8177/000114036125010255/ny20041829x2_def14a.htm,Robin R. Howell,60,Director,80000,"Robin R. Howell has been a Director of the Company since May 2012. The Executive Committee consists of Messrs. Howell and Wheeler, and Mrs. Howell. The 2024 Director Compensation Table shows total compensation of $80,000 for Mrs. Howell.",2025-05-16 16:29:40.786514,female
501,https://www.sec.gov/Archives/edgar/data/8177/000114036125010255/ny20041829x2_def14a.htm,Mark E. Preisinger,65,Director,88000,"Mark E. Preisinger has been a Director of the Company since March 2016. The Stock Option and Compensation Committee consists of Messrs. Wheeler, Scheerer and Preisinger (Chairman). The Audit Committee is currently composed of Messrs. Wheeler (Chairman), Scheerer and Preisinger. The 2024 Director Compensation Table shows total compensation of $88,000 for Mr. Preisinger.",2025-05-16 16:29:40.786514,male
502,https://www.sec.gov/Archives/edgar/data/8177/000114036125010255/ny20041829x2_def14a.htm,Joseph M. Scheerer,50,Director,88000,"Joseph M. Scheerer has been a Director of the Company since December 2014. The Stock Option and Compensation Committee consists of Messrs. Wheeler, Scheerer and Preisinger (Chairman). The Audit Committee is currently composed of Messrs. Wheeler (Chairman), Scheerer and Preisinger. The 2024 Director Compensation Table shows total compensation of $88,000 for Mr. Scheerer.",2025-05-16 16:29:40.786514,male
503,https://www.sec.gov/Archives/edgar/data/8177/000114036125010255/ny20041829x2_def14a.htm,Scott G. Thompson,80,Director,80000,"Scott G. Thompson has been a Director of the Company since February 1996. The 2024 Director Compensation Table shows total compensation of $80,000 for Mr. Thompson.",2025-05-16 16:29:40.786514,male
504,https://www.sec.gov/Archives/edgar/data/8177/000114036125010255/ny20041829x2_def14a.htm,D. Keehln Wheeler,64,Director,88000,"D. Keehln Wheeler has been a Director of the Company since June 2015. The Executive Committee consists of Messrs. Howell and Wheeler, and Mrs. Howell. The Stock Option and Compensation Committee consists of Messrs. Wheeler, Scheerer and Preisinger (Chairman). The Audit Committee is currently composed of Messrs. Wheeler (Chairman), Scheerer and Preisinger. The 2024 Director Compensation Table shows total compensation of $88,000 for Mr. Wheeler.",2025-05-16 16:29:40.786514,male
505,https://www.sec.gov/Archives/edgar/data/8504/000149315224046874/formdef14a.htm,Grant Begley,0,Chairman of the Board of Directors,0,"By Order of the Board of Directors, /s/ Grant Begley Grant Begley Chairman of the Board of Directors Dated: November 19, 2024",2025-05-16 16:29:41.5951,male
725,https://www.sec.gov/Archives/edgar/data/14930/000110465925025872/tm252553-2_def14a.htm,Joseph W. McClanathan,72,Independent Director,330833,"Joseph W. McClanathan 72 President and CEO, Household Products Division of Energizer Holdings, Inc. (Retired) Director Since: 2018 Committees: Audit and Finance Independent Director",2025-05-16 16:30:02.303518,male
507,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,David V. Goeckeler,60,Independent Director,242880,"David V. Goeckeler
Age: 60
Independent
Committees:
►CDTAC
►CMDC
►Nominating/Corporate Governance
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
David V. Goeckeler
Fees Earned or Paid in Cash: $84,522
Stock Awards: $158,358
Total: $242,880",2025-05-16 16:29:42.520254,male
508,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Linnie M. Haynesworth,65,Independent Director,350000,"Linnie M. Haynesworth
Age: 65
Independent
Committees:
►Audit
►CDTAC
►Nominating/Corporate Governance
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
Linnie M. Haynesworth
Fees Earned or Paid in Cash: $115,000
Stock Awards: $215,000
Total: $350,000",2025-05-16 16:29:42.520254,female
509,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,John P. Jones,71,Chairman,530000,"John P. Jones
Age: 71
Independent
Chairman
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
John P. Jones
Fees Earned or Paid in Cash: $215,000
Stock Awards: $315,000
Total: $530,000",2025-05-16 16:29:42.520254,male
510,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Francine S. Katsoudas,52,Independent Director,330000,"Francine S. Katsoudas
Age: 52
Independent
Committees:
►CMDC
►Nominating/Corporate Governance
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
Francine S. Katsoudas
Fees Earned or Paid in Cash: $115,000
Stock Awards: $215,000
Total: $330,000",2025-05-16 16:29:42.520254,female
511,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Nazzic S. Keene,61,Independent Director,349891,"Nazzic S. Keene
Age: 61
Independent
Committees:
►Audit
►CDTAC
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
Nazzic S. Keene
Fees Earned or Paid in Cash: $115,000
Stock Awards: $215,000
All Other Compensation: $19,891
Total: $349,891",2025-05-16 16:29:42.520254,female
512,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Thomas J. Lynch,67,Independent Director,350000,"Thomas J. Lynch
Age: 67
Independent
Committees:
►CMDC
►Nominating/Corporate Governance
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
Thomas J. Lynch
Fees Earned or Paid in Cash: $115,000
Stock Awards: $215,000
Total: $350,000",2025-05-16 16:29:42.520254,male
513,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Scott F. Powers,63,Independent Director,365000,"Scott F. Powers
Age: 63
Independent
Committees:
►CMDC
►Nominating/Corporate Governance, Chair
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
Scott F. Powers
Fees Earned or Paid in Cash: $130,000
Stock Awards: $215,000
Total: $365,000",2025-05-16 16:29:42.520254,male
514,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,William J. Ready,42,Independent Director,330000,"William J. Ready
Age: 42
Independent
Committees:
►Audit
►CDTAC
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
William J. Ready
Fees Earned or Paid in Cash: $115,000
Stock Awards: $215,000
Total: $330,000",2025-05-16 16:29:42.520254,male
515,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Carlos A. Rodriguez,58,Chief Executive Officer,0,"Carlos A. Rodriguez
Age: 58
Management
Chief Executive Officer of Automatic Data Processing, Inc.
Mr. Rodriguez is chief executive officer of the company. He served as president and chief operating officer of the company before he was appointed to his current position in November 2011 and as president through 2021. Having started his career at the company in 1999, Mr. Rodriguez previously served as president of several key businesses, including National Accounts Services, Employer Services International, Small Business Solutions, and Professional Employer Organization, giving him deep institutional knowledge across the company’s business. Mr. Rodriguez is currently a director of Microsoft Corporation.",2025-05-16 16:29:42.520254,male
516,https://www.sec.gov/Archives/edgar/data/8670/000120677422002461/adp4094281-def14a.htm,Sandra S. Wijnberg,66,Independent Director,390000,"Sandra S. Wijnberg
Age: 66
Independent
Committees:
►Audit, Chair
►Nominating/Corporate Governance
DIRECTOR COMPENSATION TABLE FOR FISCAL YEAR 2022
Sandra S. Wijnberg
Fees Earned or Paid in Cash: $135,000
Stock Awards: $215,000
All Other Compensation: $40,000
Total: $390,000",2025-05-16 16:29:42.520254,female
517,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Bradley A. Alford,65,Independent Director,277809,"Bradley A. Alford, Age 65, Director since 2010, Independent, Retired Chairman & CEO, Nestlé USA. Board Roles: Audit Committee Member, Talent and Compensation Committee Member, Governance Committee Member. Director Compensation Table shows total $277,809.",2025-05-16 16:29:43.370698,male
518,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Anthony K. Anderson,66,Independent Director,267809,"Anthony K. Anderson, Age 66, Director since 2012, Independent, Retired Vice Chair & Managing Partner, Ernst & Young LLP. Board Roles: Audit Committee Member, Governance Committee Member. Director Compensation Table shows total $267,809.",2025-05-16 16:29:43.370698,male
519,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Mitchell R. Butier,50,Chairman & CEO,0,"Mitchell R. Butier, Age 50, Director since 2016, Chairman & CEO, Avery Dennison Corporation. Not Independent. Does not receive additional compensation as director or Chairman. CEO compensation detailed in executive compensation section.",2025-05-16 16:29:43.370698,male
520,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Ken C. Hicks,69,Independent Director,277809,"Ken C. Hicks, Age 69, Director since 2007, Independent, Chairman, President & CEO, Academy Sports + Outdoors. Board Roles: Talent and Compensation Committee Member. Director Compensation Table shows total $277,809.",2025-05-16 16:29:43.370698,male
521,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Andres A. Lopez,59,Independent Director,267809,"Andres A. Lopez, Age 59, Director since 2017, Independent, President & CEO, O-I Glass, Inc. Board Roles: Audit Committee Member. Director Compensation Table shows total $267,809.",2025-05-16 16:29:43.370698,male
522,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Patrick T. Siewert,66,"Lead Independent Director, Governance Committee Chair, Audit Committee Member",327809,"Patrick T. Siewert, Age 66, Director since 2005, Independent, Managing Director & Partner, The Carlyle Group. Board Roles: Lead Independent Director, Governance Committee Chair, Audit Committee Member. Director Compensation Table shows total $327,809.",2025-05-16 16:29:43.370698,male
523,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Julia A. Stewart,66,"Compensation Committee Chair, Independent Director",297808,"Julia A. Stewart, Age 66, Director since 2003, Independent, Chair & CEO, Alurx, Inc. Board Roles: Compensation Committee Chair, Governance Committee Member. Director Compensation Table shows total $297,808.",2025-05-16 16:29:43.370698,female
524,https://www.sec.gov/Archives/edgar/data/8818/000119312522072004/d236267ddef14a.htm,Martha N. Sullivan,65,"Audit Committee Chair, Independent Director",302809,"Martha N. Sullivan, Age 65, Director since 2013, Independent, Retired CEO, Sensata Technologies Holding PLC. Board Roles: Audit Committee Chair. Director Compensation Table shows total $302,809.",2025-05-16 16:29:43.370698,female
525,https://www.sec.gov/Archives/edgar/data/8858/000110465922104692/tm2222116-1_def14a.htm,Rodney C. Adkins,64,Chairman of the Board,436875,"Rodney C. Adkins, Chairman of the Board of Avnet, Inc,President, 3RAM Group LLC. Age: 64. Director Since: 2015. Board Chair Since: 2018. Independent. Current Committee Memberships: Corporate Governance, Executive (Chair). Total compensation: $436,875.",2025-05-16 16:29:44.08986,male
526,https://www.sec.gov/Archives/edgar/data/8858/000110465922104692/tm2222116-1_def14a.htm,Carlo Bozotti,69,Director,285000,"Carlo Bozotti, Industrial Partner, FSI. Age: 69. Director Since: 2019. Independent. Current Committee Memberships: Audit (Chair), Finance, Executive. Total compensation: $285,000.",2025-05-16 16:29:44.08986,male
