company_name,cikcode,director_name,software_background,start_date,end_date
COMSTOCK RESOURCES INC,23194,ROLAND O. BURNS,f,2013-04-03,2024-04-29
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,BRUCE T. CRAWFORD,t,2023-11-16,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,DR. YACOV A. SHAMASH,t,2016-11-21,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,EDWIN KANTOR,f,2014-11-26,2019-11-15
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,ELLEN M. LORD,f,2023-11-16,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,FRED KORNBERG,f,2015-11-23,2019-11-15
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,IRA S. KAPLAN,f,2014-11-26,2020-11-18
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,JUDY CHAMBERS,f,2023-11-16,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,KEN A. PETERMAN,t,2023-11-16,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,LAWRENCE J. WALDMAN,f,2015-11-23,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,LISA LESAVOY,f,2020-11-18,2020-11-18
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,MARK R. QUINLAN,f,2023-11-16,2023-11-16
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,MICHAEL D. PORCELAIN,f,2015-11-23,2015-11-23
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,RICHARD L. GOLDBERG,f,2014-11-26,2015-11-23
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,ROBERT G. PAUL,f,2014-11-26,2019-11-15
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,ROBERT G. ROUSE,f,2015-11-23,2015-11-23
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,ROBERT L. MCCOLLUM,f,2015-11-23,2015-11-23
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,STANTON D. SLOANE,f,2014-11-26,2015-11-23
COMTECH TELECOMMUNICATIONS CORP /DE/,23197,WENDI B. CARPENTER,f,2023-11-16,2023-11-16
CONAGRA BRANDS INC.,23217,ANDREW J. SCHINDLER,f,2014-08-08,2015-08-07
CONAGRA BRANDS INC.,23217,ANIL ARORA,t,2018-08-09,2022-08-10
CONAGRA BRANDS INC.,23217,BRADLEY A. ALFORD,f,2015-08-07,2017-08-11
CONAGRA BRANDS INC.,23217,CRAIG P. OMTVEDT,f,2017-08-11,2021-08-06
CONAGRA BRANDS INC.,23217,DENISE A. PAULONIS,t,2022-08-10,2022-08-10
CONAGRA BRANDS INC.,23217,FRAN HOROWITZ,f,2021-08-06,2022-08-10
CONAGRA BRANDS INC.,23217,GARY M. RODKIN,f,2014-08-08,2014-08-08
CONAGRA BRANDS INC.,23217,GEORGE DOWDIE,f,2022-08-10,2022-08-10
CONAGRA BRANDS INC.,23217,JOIE A. GREGOR,t,2014-08-08,2021-08-06
CONAGRA BRANDS INC.,23217,KENNETH E. STINSON,f,2014-08-08,2014-08-08
CONAGRA BRANDS INC.,23217,MANNY CHIRICO,f,2021-08-06,2022-08-10
CONAGRA BRANDS INC.,23217,MELISSA LORA,f,2019-08-09,2022-08-10
CONAGRA BRANDS INC.,23217,MOGENS C. BAY,f,2014-08-08,2014-08-08
CONAGRA BRANDS INC.,23217,RAJIVE JOHRI,f,2014-08-08,2021-08-06
CONAGRA BRANDS INC.,23217,RICHARD H. LENNY,f,2014-08-08,2022-08-10
CONAGRA BRANDS INC.,23217,RUTH ANN MARSHALL,t,2014-08-08,2022-08-10
CONAGRA BRANDS INC.,23217,SCOTT OSTFELD,f,2019-08-09,2021-08-06
CONAGRA BRANDS INC.,23217,SEAN M. CONNOLLY,f,2015-08-07,2022-08-10
CONAGRA BRANDS INC.,23217,STEPHEN G. BUTLER,f,2014-08-08,2019-08-09
CONAGRA BRANDS INC.,23217,STEVEN F. GOLDSTONE,f,2014-08-08,2017-08-11
CONAGRA BRANDS INC.,23217,THOMAS K. BROWN,t,2014-08-08,2022-08-10
CONAGRA BRANDS INC.,23217,THOMAS W. DICKSON,f,2017-08-11,2017-08-11
CONAGRA BRANDS INC.,23217,TIMOTHY R. MCLEVISH,f,2015-08-07,2016-08-10
CONAGRA BRANDS INC.,23217,W.G. JURGENSEN,f,2014-08-08,2016-08-10
CONNECTICUT LIGHT & POWER CO,23426,JAMES J. JUDGE,f,2013-10-25,2013-10-25
CONNECTICUT LIGHT & POWER CO,23426,RICHARD J. MORRISON,f,2013-10-25,2013-10-25
"ConnectOne Bancorp, Inc.",712771,ALEXANDER A. BOL,f,2012-04-16,2020-04-20
"ConnectOne Bancorp, Inc.",712771,ANSON M. MOISE M.D.,f,2024-04-11,2024-04-11
"ConnectOne Bancorp, Inc.",712771,"ANSON M. MOISE, M.D.",t,2021-04-15,2023-04-13
"ConnectOne Bancorp, Inc.",712771,ANTHONY C. WEAGLEY,f,2012-04-16,2013-04-15
"ConnectOne Bancorp, Inc.",712771,DANIEL RIFKIN,f,2019-04-22,2024-04-11
"ConnectOne Bancorp, Inc.",712771,ELIZABETH MAGENNIS,f,2023-04-13,2024-04-11
"ConnectOne Bancorp, Inc.",712771,FRANK BAIER,f,2024-04-11,2024-04-11
"ConnectOne Bancorp, Inc.",712771,FRANK HUTTLE III,f,2015-04-15,2024-04-11
"ConnectOne Bancorp, Inc.",712771,FRANK SORRENTINO III,f,2015-04-15,2024-04-11
"ConnectOne Bancorp, Inc.",712771,FRANK W. BAIER,f,2015-04-15,2023-04-13
"ConnectOne Bancorp, Inc.",712771,FREDERICK FISH,f,2015-04-15,2018-04-20
"ConnectOne Bancorp, Inc.",712771,FREDERICK S. FISH,f,2012-04-16,2013-04-15
"ConnectOne Bancorp, Inc.",712771,HAROLD SCHECHTER,f,2012-04-16,2018-04-20
"ConnectOne Bancorp, Inc.",712771,HOWARD KENT,f,2012-04-16,2013-04-15
"ConnectOne Bancorp, Inc.",712771,JAMES J. KENNEDY,f,2012-04-16,2012-04-16
"ConnectOne Bancorp, Inc.",712771,JOSEPH PARISI JR.,f,2015-04-15,2019-04-22
"ConnectOne Bancorp, Inc.",712771,"JOSEPH PARISI, JR.",f,2017-04-27,2022-04-14
"ConnectOne Bancorp, Inc.",712771,KATHERIN NUKK-FREEMAN,f,2019-04-22,2024-04-11
"ConnectOne Bancorp, Inc.",712771,LAWRENCE B. SEIDMAN,f,2012-04-16,2013-04-15
"ConnectOne Bancorp, Inc.",712771,MARK SOKOLICH,f,2020-04-20,2024-04-11
"ConnectOne Bancorp, Inc.",712771,MICHAEL KEMPNER,f,2015-04-15,2024-04-11
"ConnectOne Bancorp, Inc.",712771,NICHOLAS MINOIA,f,2012-04-16,2024-04-11
"ConnectOne Bancorp, Inc.",712771,RAYMOND J. VANARIA,f,2015-04-15,2015-04-15
"ConnectOne Bancorp, Inc.",712771,RAYMOND VANARIA,f,2012-04-16,2013-04-15
"ConnectOne Bancorp, Inc.",712771,STEPHEN BOSWELL,f,2015-04-15,2015-04-15
"ConnectOne Bancorp, Inc.",712771,STEPHEN T. BOSWELL,f,2016-04-26,2024-04-11
"ConnectOne Bancorp, Inc.",712771,SUSAN O'DONNELL,f,2024-04-11,2024-04-11
"ConnectOne Bancorp, Inc.",712771,WILLIAM A. THOMPSON,f,2012-04-16,2023-04-13
"CONSTELLATION BRANDS, INC.",16918,BARRY A. FROMBERG,f,2017-06-02,2018-06-01
"CONSTELLATION BRANDS, INC.",16918,CHRISTOPHER J. BALDWIN,f,2024-06-03,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,CHRISTY CLARK,f,2020-06-05,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,DANIEL J. MCCARTHY,f,2017-06-02,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,ERNESTO M. HERNÁNDEZ,f,2017-06-02,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,JAMES A. LOCKE III,f,2017-06-02,2022-06-02
"CONSTELLATION BRANDS, INC.",16918,JENNIFER M. DANIELS,t,2019-05-31,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,JEREMY S. G. FOWDEN,f,2022-06-02,2022-06-02
"CONSTELLATION BRANDS, INC.",16918,JERRY FOWDEN,f,2017-06-02,2021-06-03
"CONSTELLATION BRANDS, INC.",16918,JOSE MANUEL MADERO GARZA,f,2020-06-05,2023-06-01
"CONSTELLATION BRANDS, INC.",16918,JOSÉ MANUEL MADERO GARZA,f,2024-06-03,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,JUDY A. SCHMELING,f,2017-06-02,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,KEITH E. WANDELL,f,2017-06-02,2018-06-01
"CONSTELLATION BRANDS, INC.",16918,LUCA ZARAMELLA,t,2024-06-03,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,NICHOLAS I. FINK,f,2021-06-03,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,RICHARD SANDS,f,2017-06-02,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,"RICHARD SANDS, PH.D.",f,2022-06-02,2022-06-02
"CONSTELLATION BRANDS, INC.",16918,ROBERT L. HANSON,f,2017-06-02,2018-06-01
"CONSTELLATION BRANDS, INC.",16918,ROBERT SANDS,f,2017-06-02,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,SUSAN SOMERSILLE JOHNSON,t,2018-06-01,2023-06-01
"CONSTELLATION BRANDS, INC.",16918,WILLIAM A. NEWLANDS,f,2019-05-31,2024-06-03
"CONSTELLATION BRANDS, INC.",16918,WILLIAM GILES,f,2024-06-03,2024-06-03
CONSUMERS ENERGY CO,201533,CMS ENERGY CORPORATION,f,2001-04-23,2003-04-29
CONSUMERS ENERGY CO,201533,DEBORAH H. BUTLER,t,2018-03-22,2025-03-20
CONSUMERS ENERGY CO,201533,GARRICK J. ROCHOW,f,2021-03-25,2025-03-20
CONSUMERS ENERGY CO,201533,JOHN G. RUSSELL,f,2018-03-22,2025-03-20
CONSUMERS ENERGY CO,201533,JOHN G. SZNEWAJS,t,2018-03-22,2025-03-20
CONSUMERS ENERGY CO,201533,JON E. BARFIELD,f,2018-03-22,2024-03-21
CONSUMERS ENERGY CO,201533,KURT L. DARROW,f,2018-03-22,2025-03-20
CONSUMERS ENERGY CO,201533,LAURA H. WRIGHT,f,2018-03-22,2025-03-20
CONSUMERS ENERGY CO,201533,MICHAEL D. VANHEMERT,f,2003-04-29,2003-04-29
CONSUMERS ENERGY CO,201533,MYRNA M. SOTO,t,2018-03-22,2025-03-20
CONSUMERS ENERGY CO,201533,PATRICIA K. POPPE,f,2018-03-22,2020-03-19
CONSUMERS ENERGY CO,201533,RALPH IZZO,t,2024-03-21,2025-03-20
CONSUMERS ENERGY CO,201533,RODGER A. KERSHNER,f,2002-04-22,2002-04-22
CONSUMERS ENERGY CO,201533,RONALD J. TANSKI,f,2020-03-19,2025-03-20
CONSUMERS ENERGY CO,201533,STEPHEN E. EWING,f,2018-03-22,2019-03-21
CONSUMERS ENERGY CO,201533,SUZANNE F. SHANK,t,2019-03-21,2025-03-20
CONSUMERS ENERGY CO,201533,THOMAS A. MCNISH,f,2001-04-23,2001-04-23
CONSUMERS ENERGY CO,201533,WILLIAM D. HARVEY,f,2018-03-22,2022-03-24
"COOPER COMPANIES, INC.",711404,ALBERT G. WHITE III,f,2019-02-01,2025-02-19
"COOPER COMPANIES, INC.",711404,"ALLAN E. RUBENSTEIN, M.D.",f,2013-02-05,2020-02-04
"COOPER COMPANIES, INC.",711404,A. THOMAS BENDER,f,2013-02-05,2020-02-04
"COOPER COMPANIES, INC.",711404,COLLEEN E. JAY,f,2017-01-27,2025-02-19
"COOPER COMPANIES, INC.",711404,CYNTHIA L. LUCCHESE,f,2023-01-30,2025-02-19
"COOPER COMPANIES, INC.",711404,DONALD PRESS,f,2013-02-05,2013-02-05
"COOPER COMPANIES, INC.",711404,GARY S. PETERSMEYER,f,2013-02-05,2023-01-30
"COOPER COMPANIES, INC.",711404,JODY S. LINDELL,f,2013-02-05,2022-01-28
"COOPER COMPANIES, INC.",711404,LAWRENCE E. KURZIUS,f,2024-02-02,2025-02-19
"COOPER COMPANIES, INC.",711404,"MARIA RIVAS, M.D.",f,2022-01-28,2025-02-19
"COOPER COMPANIES, INC.",711404,MICHAEL H. KALKSTEIN,t,2013-02-05,2019-02-01
"COOPER COMPANIES, INC.",711404,ROBERT S. WEISS,f,2013-02-05,2025-02-19
"COOPER COMPANIES, INC.",711404,"STANLEY ZINBERG, M.D.",f,2013-02-05,2018-02-02
"COOPER COMPANIES, INC.",711404,STEVEN ROSENBERG,f,2013-02-05,2015-01-30
"COOPER COMPANIES, INC.",711404,TERESA S. MADDEN,f,2021-01-29,2025-02-19
"COOPER COMPANIES, INC.",711404,WILLIAM A. KOZY,f,2017-01-27,2024-02-02
CoreCard Corp,320340,"A. RUSSELL CHANDLER, III",f,2018-04-02,2024-04-12
CoreCard Corp,320340,BONNIE L. HERRON,f,2005-04-15,2005-04-15
CoreCard Corp,320340,CHERIE M. FUZZELL,t,2012-04-05,2017-04-05
CoreCard Corp,320340,DONALD A. MCMAHON,f,2001-04-17,2003-04-18
CoreCard Corp,320340,ELIZABETH W. CAMP,f,2020-07-13,2023-04-14
CoreCard Corp,320340,JAMES V. NAPIER,f,2001-04-17,2015-04-13
CoreCard Corp,320340,J. LELAND STRANGE,t,2001-04-17,2024-04-12
CoreCard Corp,320340,JOHN B. PEATMAN,t,2001-04-17,2013-04-04
CoreCard Corp,320340,KATHRYN PETRALIA,t,2023-04-14,2024-04-12
CoreCard Corp,320340,PARKER H. PETIT,f,2001-04-17,2019-04-12
CoreCard Corp,320340,PHILIP H. MOISE,f,2013-04-04,2024-04-12
CORNERSTONE TOTAL RETURN FUND INC,33934,ANDREW A. STRAUSS,f,2002-03-25,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,DANIEL W. BRADSHAW,t,2022-02-25,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,EDWIN MEESE III,f,2003-03-03,2019-02-22
CORNERSTONE TOTAL RETURN FUND INC,33934,FRANK J. MARESCA,f,2021-02-24,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,GARY A. BENTZ,f,2002-03-25,2014-10-29
CORNERSTONE TOTAL RETURN FUND INC,33934,GEOFFREY J. O'CONNOR,f,2001-08-14,2001-08-14
CORNERSTONE TOTAL RETURN FUND INC,33934,"GLENN W. WILCOX, SR.",f,2002-03-25,2021-02-24
CORNERSTONE TOTAL RETURN FUND INC,33934,JOHN H. REILLY,f,2001-08-14,2001-08-14
CORNERSTONE TOTAL RETURN FUND INC,33934,JOSHUA G. BRADSHAW,f,2023-02-24,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,MARCIA E. MALZAHN,f,2020-02-25,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,MATTHEW W. MORRIS,f,2018-02-27,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,PERRY W. SKJELBRED,f,2001-08-14,2001-08-14
CORNERSTONE TOTAL RETURN FUND INC,33934,PETER K. GREER,f,2025-02-27,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,PHILIP J. TILEARCIO,f,2001-08-14,2001-08-14
CORNERSTONE TOTAL RETURN FUND INC,33934,RALPH W. BRADSHAW,f,2002-03-25,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,ROBERT E. DEAN,f,2015-08-27,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,SCOTT B. ROGERS,f,2002-03-25,2025-02-27
CORNERSTONE TOTAL RETURN FUND INC,33934,THOMAS H. LENAGH,f,2003-03-03,2011-03-02
CORNERSTONE TOTAL RETURN FUND INC,33934,"TOWNSEND BROWN, II",f,2001-08-14,2001-08-14
CORNERSTONE TOTAL RETURN FUND INC,33934,WILLIAM A. CLARK,f,2004-04-29,2008-08-29
CORNING INC /NY,24741,DANIEL P. HUTTENLOCHER,t,2021-03-18,2025-03-21
CORNING INC /NY,24741,DEBORAH A. HENRETTA,t,2021-03-18,2024-03-22
CORNING INC /NY,24741,DEBORAH D. RIEMAN,t,2021-03-18,2024-03-22
CORNING INC /NY,24741,DONALD W. BLAIR,f,2021-03-18,2022-03-18
CORNING INC /NY,24741,HANSEL E. TOOKES II,f,2021-03-18,2024-03-22
CORNING INC /NY,24741,KEVIN J. MARTIN,t,2021-03-18,2025-03-21
CORNING INC /NY,24741,KURT M. LANDGRAF,f,2021-03-18,2024-03-22
CORNING INC /NY,24741,LESLIE A. BRUN,f,2021-03-18,2025-03-21
CORNING INC /NY,24741,MARK S. WRIGHTON,t,2021-03-18,2024-03-22
CORNING INC /NY,24741,PAMELA J. CRAIG,f,2022-03-18,2025-03-21
CORNING INC /NY,24741,RICHARD T. CLARK,f,2021-03-18,2022-03-18
CORNING INC /NY,24741,"ROBERT F. CUMMINGS, JR.",f,2021-03-18,2025-03-21
CORNING INC /NY,24741,"ROGER W. FERGUSON, JR.",f,2021-03-18,2025-03-21
CORNING INC /NY,24741,STEPHANIE A. BURNS,f,2021-03-18,2025-03-21
CORNING INC /NY,24741,THOMAS D. FRENCH,f,2024-03-22,2025-03-21
CORNING INC /NY,24741,WENDELL P. WEEKS,t,2021-03-18,2025-03-21
COUSINS PROPERTIES INC,25232,BRENDA J. MIXSON,f,2017-03-17,2017-03-17
COUSINS PROPERTIES INC,25232,CHARLES T. CANNADA,f,2017-03-17,2023-03-15
COUSINS PROPERTIES INC,25232,DIONNE NELSON,f,2022-03-16,2023-03-15
COUSINS PROPERTIES INC,25232,DONNA W. HYLAND,f,2014-03-21,2023-03-15
COUSINS PROPERTIES INC,25232,EDWARD M. CASAL,f,2017-03-17,2019-03-14
COUSINS PROPERTIES INC,25232,ERSKINE B. BOWLES,f,2011-03-25,2011-03-25
COUSINS PROPERTIES INC,25232,JAMES D. EDWARDS,f,2011-03-25,2014-03-21
COUSINS PROPERTIES INC,25232,"JAMES H. HANCE, JR.",f,2011-03-25,2016-03-22
COUSINS PROPERTIES INC,25232,LAWRENCE L. GELLERSTEDT III,f,2012-03-28,2019-03-14
COUSINS PROPERTIES INC,25232,"LAWRENCE L. GELLERSTEDT, III",f,2011-03-25,2011-03-25
COUSINS PROPERTIES INC,25232,LILLIAN C. GIORNELLI,f,2011-03-25,2023-03-15
COUSINS PROPERTIES INC,25232,M. COLIN CONNOLLY,f,2019-03-14,2023-03-15
COUSINS PROPERTIES INC,25232,R. DARY STONE,f,2011-03-25,2023-03-15
COUSINS PROPERTIES INC,25232,R. KENT GRIFFIN JR.,f,2022-03-16,2023-03-15
COUSINS PROPERTIES INC,25232,"R. KENT GRIFFIN, JR.",f,2020-03-11,2021-03-17
COUSINS PROPERTIES INC,25232,ROBERT M. CHAPMAN,f,2015-03-23,2023-03-15
COUSINS PROPERTIES INC,25232,SCOTT W. FORDHAM,f,2020-03-11,2023-03-15
COUSINS PROPERTIES INC,25232,S. TAYLOR GLOVER,f,2011-03-25,2019-03-14
COUSINS PROPERTIES INC,25232,TOM G. CHARLESWORTH,f,2011-03-25,2016-03-22
COUSINS PROPERTIES INC,25232,"WILLIAM B. HARRISON, JR.",f,2011-03-25,2011-03-25
COUSINS PROPERTIES INC,25232,WILLIAM PORTER PAYNE,f,2011-03-25,2013-03-25
"Crane NXT, Co.",25445,AARON W. SAAK,f,2023-04-21,2025-04-08
"Crane NXT, Co.",25445,"CHARLES G. MCCLURE, JR.",f,2018-03-15,2021-03-12
"Crane NXT, Co.",25445,CRISTEN KOGL,f,2023-04-21,2025-04-08
"Crane NXT, Co.",25445,DAVID D. PETRATIS,f,2024-04-11,2025-04-08
"Crane NXT, Co.",25445,DONALD G. COOK,f,2014-03-13,2021-03-12
"Crane NXT, Co.",25445,ELLEN MCCLAIN,f,2014-03-13,2025-04-08
"Crane NXT, Co.",25445,E. THAYER BIGELOW,f,2014-03-13,2017-03-17
"Crane NXT, Co.",25445,JAMES L. L. TULLIS,f,2014-03-13,2025-04-08
"Crane NXT, Co.",25445,JENNIFER M. POLLINO,f,2014-03-13,2021-03-12
"Crane NXT, Co.",25445,JOHN S. STROUP,f,2021-03-12,2025-04-08
"Crane NXT, Co.",25445,MARTIN R. BENANTE,f,2015-03-16,2021-03-12
"Crane NXT, Co.",25445,MAX H. MITCHELL,f,2014-03-13,2023-04-21
"Crane NXT, Co.",25445,MICHAEL DINKINS,f,2019-03-15,2025-04-08
"Crane NXT, Co.",25445,PETER O. SCANNELL,f,2016-03-14,2017-03-17
"Crane NXT, Co.",25445,"PHILIP R. LOCHNER, JR.",f,2014-03-13,2018-03-15
"Crane NXT, Co.",25445,RICHARD S. FORTÉ,f,2014-03-13,2015-03-16
"Crane NXT, Co.",25445,RONALD C. LINDSAY,f,2014-03-13,2021-03-12
"Crane NXT, Co.",25445,R. S. EVANS,f,2014-03-13,2019-03-15
"Crane NXT, Co.",25445,R.S. EVANS,f,2015-03-16,2015-03-16
"Crane NXT, Co.",25445,SANDRA JOYCE,t,2024-04-11,2025-04-08
"Crane NXT, Co.",25445,WILLIAM GROGAN,f,2023-04-21,2025-04-08
CRAWFORD & CO,25475,ANDREW BART,f,2024-04-05,2024-04-05
CRAWFORD & CO,25475,CAMERON M. BREADY,t,2023-04-06,2025-04-07
CRAWFORD & CO,25475,CHARLES H. OGBURN,f,2012-03-27,2024-04-05
CRAWFORD & CO,25475,DAME INGA K. BEALE,f,2020-04-09,2023-04-06
CRAWFORD & CO,25475,D. RICHARD WILLIAMS,f,2016-04-07,2024-04-05
CRAWFORD & CO,25475,"E. JENNER WOOD, III",f,2012-03-27,2013-04-01
CRAWFORD & CO,25475,FRED R. DONNER,f,2024-04-05,2025-04-07
CRAWFORD & CO,25475,HARSHA V. AGADI,f,2012-03-27,2020-04-09
CRAWFORD & CO,25475,INGA K. BEALE,f,2022-04-08,2025-04-07
CRAWFORD & CO,25475,JAMES D. EDWARDS,f,2012-03-27,2017-04-07
CRAWFORD & CO,25475,JEFFREY T. BOWMAN,f,2012-03-27,2015-04-08
CRAWFORD & CO,25475,JESSE C. CRAWFORD,f,2012-03-27,2025-04-07
CRAWFORD & CO,25475,"JESSE C. CRAWFORD, JR.",f,2016-04-07,2025-04-07
CRAWFORD & CO,25475,JOEL T. MURPHY,f,2025-04-07,2025-04-07
CRAWFORD & CO,25475,JOIA M. JOHNSON,f,2012-03-27,2018-04-04
CRAWFORD & CO,25475,JOSEPH O. BLANCO,f,2021-04-08,2023-04-06
CRAWFORD & CO,25475,LARRY C. THOMAS,f,2024-04-05,2024-04-05
CRAWFORD & CO,25475,LISA G. HANNUSCH,t,2019-04-09,2025-04-07
CRAWFORD & CO,25475,MICHAEL J. HOBERMAN,f,2024-04-05,2024-04-05
CRAWFORD & CO,25475,MICHELLE E. JARRARD,f,2019-04-09,2024-04-05
CRAWFORD & CO,25475,P. GEORGE BENSON,f,2012-03-27,2018-04-04
CRAWFORD & CO,25475,RAHUL PATEL,f,2018-04-04,2025-04-07
CRAWFORD & CO,25475,ROGER A. S. DAY,f,2014-04-02,2017-04-07
CRAWFORD & CO,25475,ROHIT VERMA,t,2021-04-08,2025-04-07
CRAWFORD & CO,25475,RUSSEL L. HONORÉ,f,2012-03-27,2014-04-02
CRAWFORD & CO,25475,W. BRUCE SWAIN,f,2024-04-05,2024-04-05
CRAWFORD UNITED Corp,47307,BRIAN E. POWERS,f,2014-01-28,2024-04-17
CRAWFORD UNITED Corp,47307,EDWARD F. CRAWFORD,f,2012-09-14,2024-04-17
CRAWFORD UNITED Corp,47307,GRETCHEN L. HICKOK,f,2005-01-24,2012-09-14
CRAWFORD UNITED Corp,47307,HARRY J. FALLON,f,2001-01-22,2002-01-23
CRAWFORD UNITED Corp,47307,HUGH S. SEAHOLM,f,2003-02-07,2010-01-26
CRAWFORD UNITED Corp,47307,JAMES MORELAND,f,2001-01-22,2006-01-19
CRAWFORD UNITED Corp,47307,JAMES T. MARTIN,f,2001-01-22,2014-01-28
CRAWFORD UNITED Corp,47307,JAMES W. WERT,f,2022-05-03,2024-04-17
CRAWFORD UNITED Corp,47307,JANET H. SLADE,f,2001-01-22,2015-01-28
CRAWFORD UNITED Corp,47307,JENNIFER A. ELLIOTT,f,2012-01-30,2015-01-28
CRAWFORD UNITED Corp,47307,JIM N. MORELAND,f,2007-01-22,2008-01-24
CRAWFORD UNITED Corp,47307,JOHN P. DALY,f,2023-04-25,2023-04-25
CRAWFORD UNITED Corp,47307,KELLY J. MAREK,f,2020-05-11,2020-05-11
CRAWFORD UNITED Corp,47307,KIRIN M. SMITH,f,2010-01-26,2024-04-17
CRAWFORD UNITED Corp,47307,LUIS E. JIMENEZ,f,2019-04-12,2024-04-17
CRAWFORD UNITED Corp,47307,MATTHEW V. CRAWFORD,f,2014-01-28,2024-04-17
CRAWFORD UNITED Corp,47307,MICHAEL L. MILLER,f,2001-01-22,2011-01-25
CRAWFORD UNITED Corp,47307,PATRICIA H. ALPIN,f,2005-01-24,2005-01-24
CRAWFORD UNITED Corp,47307,PATRICIA H. APLIN,f,2012-09-14,2012-09-14
CRAWFORD UNITED Corp,47307,ROBERT L. BAUMAN,f,2001-01-22,2018-01-29
CRAWFORD UNITED Corp,47307,STEVEN H. ROSEN,f,2012-01-30,2024-04-17
CRAWFORD UNITED Corp,47307,T. HAROLD HUDSON,f,2001-01-22,2013-01-28
CRAWFORD UNITED Corp,47307,THOMAS F. BAUMAN,f,2005-01-24,2005-01-24
CREDITRISKMONITOR COM INC,315958,ANDREW J. MELNICK,f,2013-06-11,2023-06-07
CREDITRISKMONITOR COM INC,315958,BRIGITTE MUEHLMANN,t,2023-06-07,2024-06-06
CREDITRISKMONITOR COM INC,315958,JEFFREY S. GEISENHEIMER,f,2013-06-11,2019-06-24
CREDITRISKMONITOR COM INC,315958,JEROME S. FLUM,f,2013-06-11,2024-06-06
CREDITRISKMONITOR COM INC,315958,JOSHUA M. FLUM,t,2013-06-11,2024-06-06
CREDITRISKMONITOR COM INC,315958,LISA REISMAN,t,2023-06-07,2024-06-06
CREDITRISKMONITOR COM INC,315958,RICHARD J. JAMES,f,2013-06-11,2019-06-24
CREDITRISKMONITOR COM INC,315958,RICHARD LIPPE,f,2020-06-24,2023-06-07
CROWN CRAFTS INC,25895,DONALD RATAJCZAK,f,2001-10-19,2024-06-28
CROWN CRAFTS INC,25895,DR. DONALD RATAJCZAK,f,2004-06-30,2006-06-30
CROWN CRAFTS INC,25895,DR. JAMES A. VERBRUGGE,f,2004-06-30,2006-06-30
CROWN CRAFTS INC,25895,E. RANDALL CHESTNUT,f,2001-10-19,2022-06-29
CROWN CRAFTS INC,25895,FREDERICK G. WASSERMAN,f,2008-07-07,2011-07-18
CROWN CRAFTS INC,25895,JAMES A. VERBRUGGE,f,2001-10-19,2008-07-07
CROWN CRAFTS INC,25895,JON C. BIRO,f,2011-07-18,2013-06-27
CROWN CRAFTS INC,25895,JOSEPH KLING,f,2008-07-07,2011-07-18
CROWN CRAFTS INC,25895,MELVIN L. KEATING,t,2011-07-18,2013-06-27
CROWN CRAFTS INC,25895,MICHAEL BENSTOCK,f,2023-06-28,2024-06-28
CROWN CRAFTS INC,25895,NANCI FREEMAN,f,2013-06-27,2013-06-27
CROWN CRAFTS INC,25895,OLIVIA W. ELLIOTT,f,2013-06-27,2024-06-28
CROWN CRAFTS INC,25895,PATRICIA STENSRUD,f,2011-07-18,2024-06-28
CROWN CRAFTS INC,25895,SIDNEY KIRSCHNER,f,2001-10-19,2022-06-29
CROWN CRAFTS INC,25895,STEVEN E. FOX,f,2001-10-19,2006-06-30
